08229694	NN
12729521	NN
07369604	NN
07189411	NN
01025913	JJ
00682436	BV
05743296	NN
02823124	NN
03673971	NN
13035521	NN
09326662	NN
01574270	NN
11806975	NN
14848785	NN
02618244	NN
02589013	BV
08170535	NN
01593614	BV
02298632	BV
01271658	BV
07724943	NN
09736633	NN
09788073	NN
04055180	NN
07096661	NN
01063188	BV
04504486	NN
07535670	NN
10017794	NN
01218932	NN
07223170	NN
06779096	NN
01348174	BV
01045073	BV
01620282	NN
09622302	NN
13456567	NN
11417672	NN
12571194	NN
06313457	NN
09346120	NN
11955770	NN
03091996	JJ
10403876	NN
01108053	BV
00591858	NN
10160770	NN
00866314	BV
01174988	NN
02486693	BV
02243567	JJ
08825477	NN
02410509	NN
11807367	NN
10050432	NN
15185290	NN
01850315	BV
07483622	NN
08295138	NN
05911255	NN
02968473	NN
01734418	NN
02797881	NN
01197338	BV
01584004	NN
02629435	NN
06966825	NN
04371979	NN
08772551	NN
08045681	NN
01254477	BV
00827638	NN
01479937	NN
00925490	BV
00299580	BV
03340463	NN
04990220	NN
07028797	NN
01067070	NN
08153102	NN
00764588	NN
00966384	NN
02581477	BV
01455592	NN
05307091	NN
03800563	NN
01903346	NN
05082790	NN
04218383	NN
02354112	BV
10529231	NN
13608788	NN
15092751	NN
00009631	BV
04701460	NN
01032127	BV
01367266	BV
02887741	JJ
03176763	NN
01479545	BV
07256375	NN
15178694	NN
10180178	NN
05698620	NN
01967677	NN
00722232	BV
05518870	NN
01947275	NN
01027508	BV
01665332	BV
10835022	NN
13618629	NN
02598642	BV
01778217	NN
12785110	NN
07942152	NN
06423619	NN
00516747	BV
10775128	NN
12028196	NN
06844199	NN
01665081	BV
04744645	NN
12904314	NN
05604950	NN
00088532	BV
06778925	NN
12302565	NN
01609287	BV
12092766	NN
02727462	BV
00569318	BV
01575675	BV
03594734	NN
01858441	NN
10287213	NN
11666854	NN
03688192	NN
01810946	NN
09676884	NN
01503101	BV
05603650	NN
07882497	NN
05782140	NN
12958921	NN
04914133	NN
08309409	NN
03846772	NN
10416364	NN
09708750	NN
01234625	BV
06803157	NN
12255086	NN
02527085	BV
12081488	NN
13960974	NN
15050898	NN
03597469	NN
01247413	NN
13039553	NN
14291010	NN
07366627	NN
14996020	NN
01816887	NN
00402308	NN
04670022	NN
00836926	BV
12740196	NN
01452798	NN
00350461	BV
00945401	NN
01723678	NN
03527243	NN
01548193	JJ
11628456	NN
13290002	NN
01131197	BV
09280380	NN
00276373	BV
05586446	NN
03258730	NN
12741409	NN
01243661	BV
02469080	NN
02451415	NN
01797472	NN
14563564	NN
03433079	NN
10038929	NN
01596273	NN
00951399	BV
02702508	BV
02080586	NN
13983147	NN
02494850	BV
03042829	NN
00530829	BV
05365633	NN
01523823	BV
08904115	NN
00630026	BV
12844220	NN
02251247	BV
12940060	NN
01136614	BV
03473817	NN
09078784	NN
10553402	NN
00007328	BV
00739850	NN
03614007	NN
02208143	NN
02577061	JJ
07082573	NN
05275905	NN
00411547	BV
05747582	NN
02542017	NN
08359949	NN
14139661	NN
02813315	JJ
08717059	NN
12293723	NN
05585383	NN
00061598	NN
03040836	NN
05525252	NN
09090825	NN
00334649	BV
09410558	NN
03216199	NN
09050244	NN
13507827	NN
07454196	NN
02636811	JJ
01398032	BV
04897762	NN
06152821	NN
09879297	NN
04821277	NN
03138981	NN
07753743	NN
02647903	NN
08897065	NN
10182499	NN
03566860	NN
13590598	NN
00591622	NN
04481946	NN
12178129	NN
04606574	NN
01706889	BV
13830305	NN
05400601	NN
04650201	NN
01603303	BV
00786887	NN
14050559	NN
00203342	NN
15218272	NN
00425090	NN
00888009	BV
06653363	NN
11501230	NN
01720980	BV
01188783	NN
06508112	NN
10270878	NN
02713218	NN
12712820	NN
07256932	NN
06674188	NN
01644050	BV
06805826	NN
10348526	NN
01304121	NN
00509377	JJ
09752927	NN
02460619	BV
15137047	NN
07173959	NN
12950669	NN
12431434	NN
00260648	BV
14712692	NN
09815455	NN
12804866	NN
12744850	NN
00101629	BV
02266864	NN
05817396	NN
01816336	NN
03494278	NN
14661740	NN
01235355	BV
08085648	NN
11540230	NN
07370270	NN
13256691	NN
03851341	NN
05521111	NN
02663849	NN
12313574	NN
13425637	NN
00794614	NN
13894306	NN
02233577	NN
01548694	NN
13063784	NN
05946687	NN
02134971	NN
02144792	NN
01176079	BV
01751353	NN
02196690	BV
12024445	NN
00235368	BV
10501747	NN
11822300	NN
05259512	NN
06926889	NN
06481156	NN
00878636	BV
12371439	NN
02398161	BV
01988481	NN
13375604	NN
15256714	NN
06934389	NN
03130563	NN
02644035	BV
00782241	NN
10378412	NN
14445226	NN
00745499	BV
10123711	NN
03022788	NN
11900058	NN
02255698	NN
05992624	NN
09762509	NN
10720453	NN
06757057	NN
10011902	NN
03003730	NN
15297672	NN
02219094	BV
14986004	NN
12401684	NN
10586998	NN
04928903	NN
07885223	NN
00381331	BV
09608520	NN
10251779	NN
04598010	NN
01802033	NN
01107705	BV
03051249	NN
10370381	NN
10578021	NN
12942930	NN
08065234	NN
10678472	NN
13757249	NN
00014742	BV
02688794	BV
12355760	NN
00085432	NN
09465459	NN
05646218	NN
13226526	NN
00461782	NN
08241798	NN
02792552	NN
11088346	NN
01566888	NN
02550516	BV
09049909	NN
12644902	NN
00684128	NN
00524682	BV
00368302	NN
01807701	NN
01670777	BV
00156812	NN
07006119	NN
15299585	NN
01042725	BV
00749230	JJ
04694441	NN
03345115	NN
00811036	NN
05595083	NN
07444668	NN
05524615	NN
02571901	BV
00956687	BV
09843443	NN
02376277	JJ
00327824	NN
12736603	NN
07372565	NN
12190869	NN
00964478	BV
13233727	NN
15291801	NN
14790796	NN
02357072	BV
00073584	BV
01895612	BV
01522878	BV
00315986	NN
02384940	BV
02917377	NN
02337699	BV
05749402	NN
00359903	NN
15231415	NN
09014066	NN
05753564	NN
02190015	NN
08292418	NN
09841188	NN
01551195	BV
09627906	NN
11445564	NN
01046006	NN
04959567	NN
05554653	NN
14152617	NN
02236044	NN
03866555	NN
03756624	NN
07956426	NN
07059255	NN
10198437	NN
10123844	NN
00508032	BV
07950418	NN
05388115	NN
09203827	NN
12521847	NN
15005716	NN
13189222	NN
00340192	NN
01365355	BV
05437785	NN
12861892	NN
06518068	NN
02971167	NN
05088056	NN
07648549	NN
02443424	BV
07358985	NN
04638585	NN
00198057	BV
11734872	NN
01549769	NN
00918746	BV
09449127	NN
11741175	NN
12367122	NN
02552894	NN
00155547	BV
07193596	NN
00724861	JJ
05416678	NN
07233542	NN
13483726	NN
02173513	BV
13151265	NN
02157285	NN
01178565	BV
13580415	NN
01766407	BV
14173484	NN
03863442	NN
00105624	NN
14653596	NN
08034299	NN
14593874	NN
02275773	NN
05176188	NN
05891572	NN
04231693	NN
01880531	JJ
04321238	NN
02632359	NN
09992538	NN
00917211	NN
13752172	NN
06353445	NN
02923510	JJ
08254055	NN
11875691	NN
02858304	NN
12466034	NN
07286368	NN
01609953	BV
02497586	BV
08503921	NN
01867504	BV
12634734	NN
02319095	NN
09851876	NN
01862557	NN
00867357	NN
02219901	NN
00067999	BV
01625275	NN
04893787	NN
13733402	NN
08378356	NN
02486787	NN
01506157	BV
00952841	BV
11645271	NN
00568813	NN
04403638	NN
04201733	NN
04308583	NN
13630707	NN
15249799	NN
10930428	NN
10484526	NN
07298154	NN
03299648	NN
14892989	NN
11701492	NN
13404248	NN
08804154	NN
00702418	NN
10616670	NN
06269130	NN
03350602	NN
00488770	BV
00880269	NN
01138911	BV
08717629	NN
02950632	NN
14454450	NN
02266050	NN
02295208	BV
14716997	NN
05328867	NN
07688412	NN
12449024	NN
08706663	NN
12844939	NN
14531392	NN
15170504	NN
04235291	NN
14758536	NN
02621395	BV
13490909	NN
07084166	NN
10668450	NN
13809207	NN
02760622	BV
00223983	NN
14678406	NN
08746475	NN
04858455	NN
14392639	NN
02226183	NN
01027379	NN
06827344	NN
15146828	NN
05314919	NN
04950537	NN
07907037	NN
01509280	BV
01219544	BV
03407122	NN
12804216	NN
00424599	NN
01965747	NN
03695122	NN
03432129	NN
10667709	NN
02263346	BV
00415676	NN
02466670	BV
10283037	NN
03345837	NN
01804340	NN
10397482	NN
08648322	NN
12882591	NN
01902405	BV
12183318	NN
02148835	NN
12751823	NN
05636048	NN
04668713	NN
01746359	BV
10510078	NN
01683422	BV
00898804	NN
04913839	NN
01538469	BV
00033615	NN
02224323	NN
01407904	BV
03475823	NN
01837363	NN
00106456	JJ
10803031	NN
01780919	NN
12475593	NN
07310507	NN
13578267	NN
01657977	BV
01805199	NN
09286630	NN
04930632	NN
13197670	NN
00542711	NN
00654885	NN
02644967	NN
03575691	NN
03096960	NN
14586258	NN
00373766	BV
02507337	NN
09487022	NN
03375694	NN
13725726	NN
10604180	NN
10220486	NN
13501059	NN
10801561	NN
10384214	NN
00052374	BV
01450453	NN
10978842	NN
05780718	NN
04766275	NN
08175498	NN
11447851	NN
06798336	NN
01850676	NN
09352849	NN
01134238	BV
01456631	NN
00325328	BV
03462747	NN
08414119	NN
10665698	NN
05814650	NN
02660651	JJ
01775592	NN
12720532	NN
01611067	JJ
09408795	NN
11046169	NN
02001821	NN
11866248	NN
14157163	NN
04242704	NN
01472939	NN
01141612	BV
05393230	NN
01895128	NN
01130169	BV
11201386	NN
11607392	NN
00074038	BV
09725402	NN
01079480	BV
00233795	NN
03057021	NN
15022171	NN
07861421	NN
04037625	NN
01097031	BV
02469835	BV
03376279	NN
13358549	NN
05051249	NN
05716744	NN
10008388	NN
15290337	NN
02534761	BV
06785367	NN
06436939	NN
06254007	NN
04741807	NN
12226932	NN
13628419	NN
12431861	NN
06610436	NN
00755500	NN
14877585	NN
03257586	NN
03754295	NN
04550426	NN
11827348	NN
08555883	NN
00134737	BV
13154190	NN
01036804	BV
07860988	NN
01843364	BV
01232387	BV
06528992	NN
00772640	BV
08877208	NN
07967736	NN
08987423	NN
03976268	NN
06043075	NN
01760300	BV
03599351	NN
07406765	NN
09300674	NN
11858406	NN
11777779	NN
02098325	JJ
00713818	BV
07602454	NN
00859758	BV
12886600	NN
01987353	NN
00788766	NN
03601335	NN
01048492	BV
07638439	NN
08726305	NN
00399788	BV
01488918	NN
13246475	NN
02272152	NN
12249993	NN
00234105	NN
03679712	NN
11054442	NN
08055150	NN
07186148	NN
02468864	NN
09848285	NN
12772753	NN
01232246	NN
01059400	JJ
02610541	NN
03553908	NN
08591486	NN
01330269	BV
11768816	NN
06350127	NN
04871374	NN
00309647	NN
06708866	NN
12719684	NN
03150795	NN
00849332	BV
14736972	NN
02104523	NN
12759273	NN
02197545	NN
02386388	BV
09760609	NN
08310949	NN
02313906	BV
02285548	NN
02050921	NN
00324806	BV
00986897	BV
14515041	NN
02146790	BV
02129289	BV
01707895	NN
10839791	NN
00402535	NN
01490112	NN
09378014	NN
02512938	NN
07183660	NN
02681795	BV
14520278	NN
04240097	NN
12407890	NN
01443021	BV
01523908	NN
00905677	BV
07174433	NN
02374149	NN
13601370	NN
02422860	NN
08628921	NN
10285762	NN
01971603	BV
07290905	NN
15209706	NN
04767805	NN
03065063	NN
01913237	BV
06457796	NN
02194286	BV
05960121	NN
05331171	NN
03028465	JJ
05065386	NN
00196024	BV
10791115	NN
10184081	NN
02888133	NN
01494310	BV
10480730	NN
01402831	NN
03265479	NN
01949435	BV
01162143	BV
00575169	BV
12662223	NN
01721415	BV
11891395	NN
07622261	NN
02869097	JJ
01908039	JJ
06380879	NN
07289014	NN
01105526	BV
01061203	NN
13155899	NN
07966140	NN
13575869	NN
13188767	NN
02754756	NN
01991982	NN
01822602	NN
06066072	NN
09442838	NN
01951107	NN
10823199	NN
03188979	NN
00736219	NN
00756598	NN
02417504	BV
07039238	NN
02198021	NN
11743294	NN
01050896	BV
02246456	BV
00694866	BV
01595624	NN
06049500	NN
01403052	NN
00570694	BV
08192557	NN
05960698	NN
10229034	NN
00027167	NN
04613696	NN
02035845	NN
06986894	NN
12408717	NN
13541975	NN
01628148	NN
01235859	JJ
10275249	NN
07843775	NN
01407465	JJ
12477583	NN
01809784	BV
01679837	NN
01934440	NN
01789047	BV
02519991	BV
10768391	NN
13154077	NN
10726031	NN
01420451	BV
04568069	NN
15036638	NN
00766234	NN
12325497	NN
01613615	NN
01457206	BV
08819223	NN
00115036	NN
05256085	NN
02376542	NN
03616428	NN
13883885	NN
01025089	BV
03487090	NN
01190840	BV
02598573	NN
10196965	NN
00565592	BV
13272059	NN
01429455	BV
01109687	NN
13409647	NN
04989362	NN
02267989	BV
13610162	NN
05824739	NN
08804962	NN
15201116	NN
05958919	NN
06685198	NN
01777210	BV
00519056	BV
04787763	NN
11639445	NN
00445802	NN
14455700	NN
04965179	NN
03088707	NN
00312165	BV
05496990	NN
01455184	BV
01810447	BV
00307474	JJ
13023292	NN
01963017	NN
06437531	NN
00594738	NN
04178897	NN
12723610	NN
15104217	NN
02076779	NN
13934596	NN
00772813	NN
00543410	BV
10197967	NN
13388245	NN
08686129	NN
02957823	JJ
01969601	BV
01039140	NN
13080674	NN
01820937	NN
12370549	NN
11858077	NN
02438774	NN
10555679	NN
02624263	BV
08845555	NN
00771133	BV
02103841	NN
02278061	BV
09909760	NN
15034074	NN
04783724	NN
02162947	BV
01497864	BV
02617402	NN
06253690	NN
01217306	NN
01678522	NN
01978744	NN
01947266	JJ
15003969	NN
02030158	BV
05731568	NN
11612923	NN
10254761	NN
06967710	NN
00557588	NN
04046810	NN
13795489	NN
05018542	NN
14778019	NN
03673450	NN
00213223	BV
12559302	NN
13306870	NN
06346681	NN
01104637	NN
02204084	NN
07810531	NN
04623113	NN
00957679	BV
04996355	NN
09426788	NN
04155310	NN
07376937	NN
02247977	BV
02512150	BV
13937554	NN
13863602	NN
09133010	NN
00197590	BV
01754105	BV
10157744	NN
02554422	BV
05284617	NN
12262327	NN
14576468	NN
04560292	NN
00280532	BV
00417596	BV
15112239	NN
02393300	NN
02540983	NN
01587818	BV
01563128	NN
05598868	NN
01687569	BV
00357023	NN
09991026	NN
13397174	NN
12899537	NN
00490569	NN
14424780	NN
06492939	NN
09904837	NN
03494706	NN
00420877	NN
00732746	NN
01542252	JJ
13183489	NN
15283097	NN
14547976	NN
12266217	NN
05740300	NN
00052791	NN
10712229	NN
09510305	NN
00540235	BV
01576695	NN
00851933	BV
00644839	JJ
09544433	NN
07651025	NN
00580865	BV
09939313	NN
05407890	NN
05300926	NN
09924996	NN
10158756	NN
02187693	BV
01047937	NN
00310666	NN
12876032	NN
00933403	BV
02223694	NN
14379501	NN
09942871	NN
13047385	NN
09968128	NN
01525720	NN
00494269	BV
01539772	NN
01873942	BV
02480346	NN
01002740	BV
14952122	NN
08817235	NN
12694486	NN
08855763	NN
02673965	BV
00797430	BV
12685679	NN
05874232	NN
01429663	BV
10265801	NN
02821030	NN
12612020	NN
00983635	BV
11418750	NN
01651972	BV
15062955	NN
02634808	BV
02283728	NN
02248510	NN
01194418	BV
14702703	NN
01587834	NN
02948557	NN
12474828	NN
10618342	NN
15144178	NN
00750730	NN
12769663	NN
03788195	NN
04450749	NN
03662452	NN
02021653	BV
03979847	NN
02294436	BV
07535532	NN
03072201	NN
03530803	NN
01463739	NN
03118346	NN
14541044	NN
05511286	NN
04810035	NN
09409752	NN
06163751	NN
09476331	NN
02479154	BV
06407733	NN
05962602	NN
07916970	NN
00208277	NN
01406512	BV
12344131	NN
10640620	NN
01985524	BV
13197085	NN
00633443	BV
06429316	NN
02359061	BV
02088627	BV
04684358	NN
07966719	NN
00871942	BV
00607775	NN
00932088	NN
11739530	NN
02639606	BV
11845557	NN
10417682	NN
12703190	NN
10405694	NN
08984567	NN
02154416	NN
01958868	BV
02291391	NN
06718543	NN
05127782	NN
00508091	NN
09436708	NN
01257542	NN
05768252	NN
12829099	NN
10173895	NN
04516874	NN
02535716	BV
02770830	NN
08951385	NN
14745635	NN
08889521	NN
12884100	NN
00774796	NN
07174877	NN
01411085	BV
05745098	NN
06991117	NN
05551318	NN
00148763	BV
00428583	BV
08395682	NN
02537407	BV
00877083	BV
09718217	NN
05082507	NN
09175915	NN
07379409	NN
00217014	NN
06418901	NN
01743217	JJ
02533075	NN
14727670	NN
06729251	NN
01177033	NN
05032193	NN
05402091	NN
01210152	BV
08904858	NN
06839858	NN
04581829	NN
02580991	NN
08237863	NN
02494259	BV
03648804	NN
11608885	NN
01398212	NN
02099997	NN
02557749	NN
03398467	NN
13151568	NN
00774817	BV
08190482	NN
00745637	NN
02147603	BV
03396654	NN
06536853	NN
09224911	NN
09135993	NN
00746232	NN
12174926	NN
07238694	NN
00868523	NN
05867413	NN
00981276	BV
10228864	NN
07007684	NN
15196186	NN
10706812	NN
09900499	NN
13138658	NN
08774374	NN
14140781	NN
01259211	NN
02192383	BV
01135795	NN
02108377	BV
01456463	BV
02329093	NN
05287882	NN
01684337	BV
01956344	NN
11269085	NN
09837360	NN
10079399	NN
00861423	BV
04163364	NN
01270175	JJ
12185526	NN
02650795	JJ
11873396	NN
01642943	NN
13650447	NN
11756669	NN
09012530	NN
01046932	BV
12713063	NN
09341465	NN
13299804	NN
09023321	NN
05151869	NN
00781912	NN
05910453	NN
11798270	NN
00523436	BV
00103317	BV
14894140	NN
01331237	BV
05966129	NN
08289449	NN
00751145	NN
06123363	NN
02651617	NN
01749320	JJ
07390945	NN
13172107	NN
02262139	BV
01387617	NN
08340153	NN
03719053	NN
12929403	NN
12909252	NN
13775093	NN
02745332	BV
10328941	NN
07184545	NN
10386071	NN
06696483	NN
07335581	NN
00089154	BV
07594737	NN
01449980	NN
01322854	BV
00126264	BV
04952120	NN
04891010	NN
01970502	NN
02792305	NN
10204177	NN
10740732	NN
02586865	NN
01664369	NN
11694664	NN
04718999	NN
14299070	NN
01258642	BV
12849717	NN
14415518	NN
03913702	NN
01411727	NN
09128536	NN
04220344	NN
05654873	NN
06407221	NN
10041373	NN
08041106	NN
10495421	NN
02298379	NN
03033019	NN
14365619	NN
00886272	NN
08037118	NN
00882682	BV
01605630	NN
11851395	NN
09945319	NN
01578821	BV
09164095	NN
01665238	NN
08124649	NN
12765846	NN
06208751	NN
08924560	NN
00281132	NN
07996689	NN
07813324	NN
04127904	NN
00639693	BV
10617904	NN
01990168	BV
03117420	NN
04539876	NN
00846344	BV
02118333	NN
10804406	NN
02222718	NN
11347080	NN
01592456	BV
04691178	NN
05899087	NN
00964110	BV
01885158	NN
07766409	NN
00177578	BV
00249721	JJ
09232841	NN
01563336	BV
10028765	NN
09641757	NN
01488555	BV
09213076	NN
04125853	NN
08542304	NN
09066799	NN
03427296	NN
00889555	BV
14035909	NN
06827503	NN
02045790	BV
01746063	NN
10069296	NN
01129977	JJ
06820964	NN
00040152	NN
01053207	NN
08806897	NN
01324610	NN
07577538	NN
00113818	JJ
07552252	NN
03066130	NN
03926148	NN
01409940	NN
02031143	NN
11385748	NN
01327028	NN
02173240	NN
01025935	BV
00147454	NN
02004874	BV
11348160	NN
09726970	NN
09984298	NN
00646542	BV
02375131	BV
09390424	NN
04737020	NN
00406963	BV
09325395	NN
01874928	NN
10212501	NN
02146064	NN
00361192	NN
10148165	NN
00384620	BV
08695539	NN
11161412	NN
04613158	NN
01749394	BV
00605616	NN
12126360	NN
09626031	NN
02730265	NN
05776212	NN
02058074	NN
06808493	NN
10095869	NN
14059663	NN
10526927	NN
01744657	NN
06416206	NN
08984332	NN
01022483	NN
00013172	BV
04044498	NN
15294884	NN
01884476	NN
05979350	NN
02399424	NN
05943066	NN
00312648	BV
09466678	NN
12394638	NN
10556518	NN
05804491	NN
00864535	NN
11787892	NN
08418631	NN
04274396	NN
09792555	NN
02062017	NN
02219234	NN
11512992	NN
03194812	NN
08926543	NN
00931852	BV
02698769	NN
13905572	NN
00104976	NN
03328650	NN
03344935	NN
05267548	NN
08857405	NN
01379389	NN
02723292	NN
01329186	NN
03242713	NN
01954516	NN
08456727	NN
00252990	BV
06248043	NN
02679415	NN
02615739	BV
06426468	NN
12012897	NN
02152881	NN
00626800	JJ
03817062	NN
05123416	NN
02446645	NN
10724372	NN
01477184	NN
05820620	NN
00744506	JJ
00102586	BV
13563647	NN
08946909	NN
12897493	NN
12479066	NN
12366507	NN
02040054	BV
01975121	BV
01932973	JJ
07778938	NN
00706975	BV
07556872	NN
08245172	NN
09272927	NN
11675842	NN
04906471	NN
08811473	NN
07409475	NN
11237075	NN
04210390	NN
01050187	NN
02505809	NN
02422561	NN
09732544	NN
00332672	BV
05816622	NN
04681797	NN
02193496	NN
06535222	NN
02799593	NN
00589494	NN
01098968	NN
08929555	NN
08031663	NN
12737383	NN
10078131	NN
12634211	NN
06243096	NN
00143589	JJ
00089027	NN
06996309	NN
01047745	BV
02099029	NN
00819024	NN
10526534	NN
10344774	NN
01829747	BV
06974127	NN
02423787	NN
05815890	NN
11830714	NN
03287733	NN
